
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , single bias , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000  v1 
>> >>  bias = 0.100000 
load amp=1 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|     113 |         452 |       00:01:08 |         0.11 |         0.11 |       0.0059 |       0.0064 |      1.0000e-11 |
|     114 |         456 |       00:01:09 |         0.11 |         0.11 |       0.0058 |       0.0064 |      1.0000e-11 |
|     115 |         460 |       00:01:09 |         0.11 |         0.11 |       0.0058 |       0.0064 |      1.0000e-11 |
|     116 |         464 |       00:01:10 |         0.11 |         0.11 |       0.0061 |       0.0064 |      1.0000e-11 |
|     117 |         468 |       00:01:10 |         0.11 |         0.11 |       0.0059 |       0.0064 |      1.0000e-11 |
|======================================================================================================================|
Training finished: Met validation criterion.
 bias = 0.200000 , already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         1.75 |         1.33 |       1.5300 |       0.8858 |          0.0100 |
|       1 |           4 |       00:00:00 |         1.09 |         0.97 |       0.5964 |       0.4731 |          0.0100 |
|       2 |           8 |       00:00:01 |         0.80 |         0.68 |       0.3162 |       0.2299 |          0.0100 |
|       3 |          12 |       00:00:01 |         0.52 |         0.47 |       0.1328 |       0.1094 |          0.0100 |
|       4 |          16 |       00:00:02 |         0.37 |         0.34 |       0.0679 |       0.0588 |          0.0100 |
|       5 |          20 |       00:00:02 |         0.28 |         0.27 |       0.0404 |       0.0378 |          0.0100 |
|       6 |          24 |       00:00:03 |         0.23 |         0.23 |       0.0273 |       0.0268 |          0.0100 |
|       7 |          28 |       00:00:03 |         0.20 |         0.21 |       0.0191 |       0.0210 |          0.0100 |
|       8 |          32 |       00:00:04 |         0.19 |         0.19 |       0.0181 |       0.0187 |          0.0100 |
|       9 |          36 |       00:00:04 |         0.17 |         0.18 |       0.0151 |       0.0158 |          0.0100 |
|      10 |          40 |       00:00:05 |         0.16 |         0.17 |       0.0121 |       0.0137 |          0.0100 |
|      11 |          44 |       00:00:06 |         0.16 |         0.16 |       0.0121 |       0.0125 |          0.0100 |
|      12 |          48 |       00:00:06 |         0.15 |         0.15 |       0.0118 |       0.0106 |          0.0100 |
|      13 |          50 |       00:00:06 |         0.14 |              |       0.0095 |              |          0.0010 |
|      13 |          52 |       00:00:07 |         0.13 |         0.13 |       0.0084 |       0.0090 |          0.0010 |
|      14 |          56 |       00:00:07 |         0.13 |         0.13 |       0.0086 |       0.0088 |          0.0010 |
|      15 |          60 |       00:00:08 |         0.13 |         0.13 |       0.0082 |       0.0086 |          0.0010 |
|      16 |          64 |       00:00:08 |         0.13 |         0.13 |       0.0079 |       0.0084 |          0.0010 |
|      17 |          68 |       00:00:09 |         0.13 |         0.13 |       0.0078 |       0.0081 |          0.0010 |
|      18 |          72 |       00:00:09 |         0.12 |         0.13 |       0.0074 |       0.0079 |          0.0010 |
|      19 |          76 |       00:00:10 |         0.12 |         0.12 |       0.0072 |       0.0077 |          0.0010 |
|      20 |          80 |       00:00:10 |         0.12 |         0.12 |       0.0071 |       0.0075 |          0.0010 |
|      21 |          84 |       00:00:11 |         0.12 |         0.12 |       0.0068 |       0.0074 |          0.0010 |
|      22 |          88 |       00:00:12 |         0.11 |         0.12 |       0.0066 |       0.0072 |          0.0010 |
|      23 |          92 |       00:00:12 |         0.11 |         0.12 |       0.0065 |       0.0071 |          0.0010 |
|      24 |          96 |       00:00:13 |         0.11 |         0.12 |       0.0063 |       0.0069 |          0.0010 |
|      25 |         100 |       00:00:13 |         0.11 |         0.12 |       0.0063 |       0.0069 |      1.0000e-04 |
|      26 |         104 |       00:00:14 |         0.11 |         0.12 |       0.0064 |       0.0069 |      1.0000e-04 |
|      27 |         108 |       00:00:14 |         0.11 |         0.12 |       0.0063 |       0.0068 |      1.0000e-04 |
|      28 |         112 |       00:00:15 |         0.11 |         0.12 |       0.0066 |       0.0068 |      1.0000e-04 |
|      29 |         116 |       00:00:15 |         0.11 |         0.12 |       0.0062 |       0.0068 |      1.0000e-04 |
|      30 |         120 |       00:00:16 |         0.11 |         0.12 |       0.0064 |       0.0068 |      1.0000e-04 |
|      31 |         124 |       00:00:16 |         0.11 |         0.12 |       0.0061 |       0.0068 |      1.0000e-04 |
|      32 |         128 |       00:00:17 |         0.11 |         0.12 |       0.0065 |       0.0067 |      1.0000e-04 |
|      33 |         132 |       00:00:17 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-04 |
|      34 |         136 |       00:00:18 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-04 |
|      35 |         140 |       00:00:19 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-04 |
|      36 |         144 |       00:00:19 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-04 |
|      37 |         148 |       00:00:20 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-05 |
|      38 |         150 |       00:00:20 |         0.11 |              |       0.0062 |              |      1.0000e-05 |
|      38 |         152 |       00:00:20 |         0.11 |         0.12 |       0.0059 |       0.0067 |      1.0000e-05 |
|      39 |         156 |       00:00:21 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-05 |
|      40 |         160 |       00:00:21 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-05 |
|      41 |         164 |       00:00:22 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-05 |
|      42 |         168 |       00:00:22 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-05 |
|      43 |         172 |       00:00:23 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-05 |
|      44 |         176 |       00:00:23 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-05 |
|      45 |         180 |       00:00:24 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-05 |
|      46 |         184 |       00:00:24 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-05 |
|      47 |         188 |       00:00:25 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-05 |
|      48 |         192 |       00:00:26 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-05 |
|      49 |         196 |       00:00:26 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-06 |
|      50 |         200 |       00:00:27 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-06 |
|      51 |         204 |       00:00:27 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-06 |
|      52 |         208 |       00:00:28 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-06 |
|      53 |         212 |       00:00:28 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-06 |
|      54 |         216 |       00:00:29 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-06 |
|      55 |         220 |       00:00:29 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-06 |
|      56 |         224 |       00:00:30 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-06 |
|      57 |         228 |       00:00:30 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-06 |
|      58 |         232 |       00:00:31 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-06 |
|      59 |         236 |       00:00:31 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-06 |
|      60 |         240 |       00:00:32 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-06 |
|      61 |         244 |       00:00:33 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-07 |
|      62 |         248 |       00:00:33 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-07 |
|      63 |         250 |       00:00:33 |         0.11 |              |       0.0061 |              |      1.0000e-07 |
|      63 |         252 |       00:00:34 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-07 |
|      64 |         256 |       00:00:34 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-07 |
|      65 |         260 |       00:00:35 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-07 |
|      66 |         264 |       00:00:35 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-07 |
|      67 |         268 |       00:00:36 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-07 |
|      68 |         272 |       00:00:36 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-07 |
|      69 |         276 |       00:00:37 |         0.11 |         0.12 |       0.0059 |       0.0067 |      1.0000e-07 |
|      70 |         280 |       00:00:37 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-07 |
|      71 |         284 |       00:00:38 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-07 |
|      72 |         288 |       00:00:38 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-07 |
|      73 |         292 |       00:00:39 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-08 |
|      74 |         296 |       00:00:40 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-08 |
|      75 |         300 |       00:00:40 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-08 |
|      76 |         304 |       00:00:41 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-08 |
|      77 |         308 |       00:00:41 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-08 |
|      78 |         312 |       00:00:42 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-08 |
|      79 |         316 |       00:00:42 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-08 |
|      80 |         320 |       00:00:43 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-08 |
|      81 |         324 |       00:00:43 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-08 |
|      82 |         328 |       00:00:44 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-08 |
|      83 |         332 |       00:00:44 |         0.11 |         0.12 |       0.0059 |       0.0067 |      1.0000e-08 |
|      84 |         336 |       00:00:45 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-08 |
|      85 |         340 |       00:00:46 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      86 |         344 |       00:00:46 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      87 |         348 |       00:00:47 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      88 |         350 |       00:00:47 |         0.11 |              |       0.0063 |              |      1.0000e-09 |
|      88 |         352 |       00:00:47 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      89 |         356 |       00:00:48 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-09 |
|      90 |         360 |       00:00:48 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      91 |         364 |       00:00:49 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-09 |
|      92 |         368 |       00:00:49 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-09 |
|      93 |         372 |       00:00:50 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      94 |         376 |       00:00:50 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      95 |         380 |       00:00:51 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      96 |         384 |       00:00:51 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-09 |
|      97 |         388 |       00:00:52 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-10 |
|      98 |         392 |       00:00:53 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-10 |
|      99 |         396 |       00:00:53 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-10 |
|     100 |         400 |       00:00:54 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-10 |
|     101 |         404 |       00:00:54 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-10 |
|     102 |         408 |       00:00:55 |         0.11 |         0.12 |       0.0059 |       0.0067 |      1.0000e-10 |
|     103 |         412 |       00:00:55 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-10 |
|     104 |         416 |       00:00:56 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-10 |
|     105 |         420 |       00:00:56 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-10 |
|     106 |         424 |       00:00:57 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-10 |
|     107 |         428 |       00:00:57 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-10 |
|     108 |         432 |       00:00:58 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-10 |
|     109 |         436 |       00:00:59 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-11 |
|     110 |         440 |       00:00:59 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-11 |
|     111 |         444 |       00:01:00 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-11 |
|     112 |         448 |       00:01:00 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-11 |
|     113 |         450 |       00:01:00 |         0.11 |              |       0.0062 |              |      1.0000e-11 |
|     113 |         452 |       00:01:01 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-11 |
|     114 |         456 |       00:01:01 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-11 |
|     115 |         460 |       00:01:02 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-11 |
|     116 |         464 |       00:01:02 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-11 |
|     117 |         468 |       00:01:03 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-11 |
|     118 |         472 |       00:01:03 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-11 |
|     119 |         476 |       00:01:04 |         0.11 |         0.12 |       0.0063 |       0.0067 |      1.0000e-11 |
|     120 |         480 |       00:01:05 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-11 |
|     121 |         484 |       00:01:05 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-12 |
|     122 |         488 |       00:01:06 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-12 |
|     123 |         492 |       00:01:06 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-12 |
|     124 |         496 |       00:01:07 |         0.11 |         0.12 |       0.0060 |       0.0067 |      1.0000e-12 |
|     125 |         500 |       00:01:07 |         0.11 |         0.12 |       0.0062 |       0.0067 |      1.0000e-12 |
|     126 |         504 |       00:01:08 |         0.11 |         0.12 |       0.0061 |       0.0067 |      1.0000e-12 |
|======================================================================================================================|
Training finished: Met validation criterion.
 bias = 0.200000 , already training 2 times 
 
 Threenonlinear , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000 , data_num = 100 
 bias = 0.250000 
load amp=1 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         2.40 |         1.21 |       2.8740 |       0.7290 |          0.0100 |
|       1 |           4 |       00:00:00 |         1.46 |         1.21 |       1.0640 |       0.7358 |          0.0100 |
|       2 |           8 |       00:00:01 |         0.95 |         0.91 |       0.4540 |       0.4154 |          0.0100 |
|       3 |          12 |       00:00:01 |         0.60 |         0.59 |       0.1772 |       0.1722 |          0.0100 |
|       4 |          16 |       00:00:02 |         0.47 |         0.46 |       0.1090 |       0.1038 |          0.0100 |
|       5 |          20 |       00:00:03 |         0.32 |         0.34 |       0.0519 |       0.0571 |          0.0100 |
|       6 |          24 |       00:00:03 |         0.27 |         0.27 |       0.0368 |       0.0366 |          0.0100 |
|       7 |          28 |       00:00:04 |         0.24 |         0.22 |       0.0297 |       0.0250 |          0.0100 |
|       8 |          32 |       00:00:04 |         0.19 |         0.20 |       0.0186 |       0.0193 |          0.0100 |
|       9 |          36 |       00:00:05 |         0.19 |         0.20 |       0.0187 |       0.0197 |          0.0100 |
|      10 |          40 |       00:00:06 |         0.16 |         0.16 |       0.0132 |       0.0132 |          0.0100 |
|      11 |          44 |       00:00:06 |         0.15 |         0.17 |       0.0106 |       0.0141 |          0.0100 |
|      12 |          48 |       00:00:07 |         0.14 |         0.15 |       0.0102 |       0.0116 |          0.0100 |
|      13 |          50 |       00:00:07 |         0.14 |              |       0.0092 |              |          0.0010 |
|      13 |          52 |       00:00:07 |         0.13 |         0.14 |       0.0082 |       0.0100 |          0.0010 |
|      14 |          56 |       00:00:08 |         0.13 |         0.14 |       0.0080 |       0.0096 |          0.0010 |
|      15 |          60 |       00:00:09 |         0.13 |         0.14 |       0.0079 |       0.0096 |          0.0010 |
|      16 |          64 |       00:00:09 |         0.12 |         0.14 |       0.0075 |       0.0092 |          0.0010 |
|      17 |          68 |       00:00:10 |         0.12 |         0.13 |       0.0073 |       0.0090 |          0.0010 |
|      18 |          72 |       00:00:10 |         0.12 |         0.13 |       0.0074 |       0.0089 |          0.0010 |
|      19 |          76 |       00:00:11 |         0.12 |         0.13 |       0.0069 |       0.0086 |          0.0010 |
|      20 |          80 |       00:00:12 |         0.12 |         0.13 |       0.0070 |       0.0084 |          0.0010 |
|      21 |          84 |       00:00:12 |         0.12 |         0.13 |       0.0067 |       0.0082 |          0.0010 |
|      22 |          88 |       00:00:13 |         0.11 |         0.13 |       0.0063 |       0.0083 |          0.0010 |
|      23 |          92 |       00:00:14 |         0.11 |         0.13 |       0.0064 |       0.0080 |          0.0010 |
|      24 |          96 |       00:00:14 |         0.11 |         0.13 |       0.0061 |       0.0079 |          0.0010 |
|      25 |         100 |       00:00:15 |         0.11 |         0.12 |       0.0060 |       0.0078 |      1.0000e-04 |
|      26 |         104 |       00:00:15 |         0.11 |         0.13 |       0.0061 |       0.0078 |      1.0000e-04 |
|      27 |         108 |       00:00:16 |         0.11 |         0.13 |       0.0059 |       0.0078 |      1.0000e-04 |
|      28 |         112 |       00:00:17 |         0.11 |         0.13 |       0.0059 |       0.0079 |      1.0000e-04 |
|      29 |         116 |       00:00:17 |         0.11 |         0.13 |       0.0060 |       0.0078 |      1.0000e-04 |
|      30 |         120 |       00:00:18 |         0.11 |         0.12 |       0.0061 |       0.0078 |      1.0000e-04 |
|      31 |         124 |       00:00:18 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-04 |
|      32 |         128 |       00:00:19 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-04 |
|      33 |         132 |       00:00:20 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-04 |
|      34 |         136 |       00:00:20 |         0.11 |         0.12 |       0.0057 |       0.0077 |      1.0000e-04 |
|      35 |         140 |       00:00:21 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-04 |
|      36 |         144 |       00:00:21 |         0.11 |         0.12 |       0.0057 |       0.0077 |      1.0000e-04 |
|      37 |         148 |       00:00:22 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-05 |
|      38 |         150 |       00:00:22 |         0.11 |              |       0.0060 |              |      1.0000e-05 |
|      38 |         152 |       00:00:23 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-05 |
|      39 |         156 |       00:00:23 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-05 |
|      40 |         160 |       00:00:24 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-05 |
|      41 |         164 |       00:00:24 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-05 |
|      42 |         168 |       00:00:25 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-05 |
|      43 |         172 |       00:00:26 |         0.11 |         0.12 |       0.0057 |       0.0077 |      1.0000e-05 |
|      44 |         176 |       00:00:26 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-05 |
|      45 |         180 |       00:00:27 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-05 |
|      46 |         184 |       00:00:27 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-05 |
|      47 |         188 |       00:00:28 |         0.11 |         0.12 |       0.0061 |       0.0077 |      1.0000e-05 |
|      48 |         192 |       00:00:29 |         0.11 |         0.12 |       0.0057 |       0.0077 |      1.0000e-05 |
|      49 |         196 |       00:00:29 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-06 |
|      50 |         200 |       00:00:30 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-06 |
|      51 |         204 |       00:00:30 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-06 |
|      52 |         208 |       00:00:31 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-06 |
|      53 |         212 |       00:00:32 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-06 |
|      54 |         216 |       00:00:32 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-06 |
|      55 |         220 |       00:00:33 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-06 |
|      56 |         224 |       00:00:34 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-06 |
|      57 |         228 |       00:00:34 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-06 |
|      58 |         232 |       00:00:35 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-06 |
|      59 |         236 |       00:00:35 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-06 |
|      60 |         240 |       00:00:36 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-06 |
|      61 |         244 |       00:00:37 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-07 |
|      62 |         248 |       00:00:37 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-07 |
|      63 |         250 |       00:00:37 |         0.11 |              |       0.0060 |              |      1.0000e-07 |
|      63 |         252 |       00:00:38 |         0.11 |         0.12 |       0.0062 |       0.0077 |      1.0000e-07 |
|      64 |         256 |       00:00:38 |         0.11 |         0.12 |       0.0060 |       0.0077 |      1.0000e-07 |
|      65 |         260 |       00:00:39 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-07 |
|      66 |         264 |       00:00:40 |         0.11 |         0.12 |       0.0057 |       0.0077 |      1.0000e-07 |
|      67 |         268 |       00:00:40 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-07 |
|      68 |         272 |       00:00:41 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-07 |
|      69 |         276 |       00:00:41 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-07 |
|      70 |         280 |       00:00:42 |         0.11 |         0.12 |       0.0057 |       0.0077 |      1.0000e-07 |
|      71 |         284 |       00:00:43 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-07 |
|      72 |         288 |       00:00:43 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-07 |
|      73 |         292 |       00:00:44 |         0.11 |         0.12 |       0.0062 |       0.0077 |      1.0000e-08 |
|      74 |         296 |       00:00:44 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-08 |
|      75 |         300 |       00:00:45 |         0.11 |         0.12 |       0.0059 |       0.0077 |      1.0000e-08 |
|      76 |         304 |       00:00:46 |         0.11 |         0.12 |       0.0058 |       0.0077 |      1.0000e-08 |
|======================================================================================================================|
Training finished: Met validation criterion.
 bias = 0.250000 , already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         1.42 |         1.52 |       1.0098 |       1.1575 |          0.0100 |
|       1 |           4 |       00:00:00 |         1.00 |         0.96 |       0.5015 |       0.4646 |          0.0100 |
|       2 |           8 |       00:00:01 |         0.75 |         0.70 |       0.2847 |       0.2430 |          0.0100 |
|       3 |          12 |       00:00:01 |         0.57 |         0.51 |       0.1613 |       0.1281 |          0.0100 |
|       4 |          16 |       00:00:02 |         0.43 |         0.36 |       0.0931 |       0.0637 |          0.0100 |
|       5 |          20 |       00:00:03 |         0.32 |         0.30 |       0.0519 |       0.0464 |          0.0100 |
|       6 |          24 |       00:00:03 |         0.25 |         0.24 |       0.0309 |       0.0291 |          0.0100 |
|       7 |          28 |       00:00:04 |         0.23 |         0.23 |       0.0253 |       0.0265 |          0.0100 |
|       8 |          32 |       00:00:04 |         0.20 |         0.19 |       0.0199 |       0.0180 |          0.0100 |
|       9 |          36 |       00:00:05 |         0.16 |         0.19 |       0.0132 |       0.0173 |          0.0100 |
|      10 |          40 |       00:00:06 |         0.16 |         0.17 |       0.0134 |       0.0139 |          0.0100 |
|      11 |          44 |       00:00:06 |         0.14 |         0.17 |       0.0104 |       0.0137 |          0.0100 |
|      12 |          48 |       00:00:07 |         0.17 |         0.15 |       0.0142 |       0.0119 |          0.0100 |
|      13 |          50 |       00:00:07 |         0.14 |              |       0.0100 |              |          0.0010 |
|      13 |          52 |       00:00:08 |         0.13 |         0.14 |       0.0083 |       0.0100 |          0.0010 |
|      14 |          56 |       00:00:08 |         0.13 |         0.14 |       0.0085 |       0.0100 |          0.0010 |
|      15 |          60 |       00:00:09 |         0.13 |         0.14 |       0.0082 |       0.0099 |          0.0010 |
|      16 |          64 |       00:00:09 |         0.13 |         0.14 |       0.0079 |       0.0095 |          0.0010 |
|      17 |          68 |       00:00:10 |         0.12 |         0.14 |       0.0075 |       0.0092 |          0.0010 |
|      18 |          72 |       00:00:11 |         0.12 |         0.13 |       0.0074 |       0.0090 |          0.0010 |
|      19 |          76 |       00:00:11 |         0.12 |         0.13 |       0.0071 |       0.0087 |          0.0010 |
|      20 |          80 |       00:00:12 |         0.12 |         0.13 |       0.0067 |       0.0086 |          0.0010 |
|      21 |          84 |       00:00:12 |         0.12 |         0.13 |       0.0068 |       0.0084 |          0.0010 |
|      22 |          88 |       00:00:13 |         0.12 |         0.13 |       0.0067 |       0.0082 |          0.0010 |
|      23 |          92 |       00:00:14 |         0.11 |         0.13 |       0.0064 |       0.0082 |          0.0010 |
|      24 |          96 |       00:00:14 |         0.11 |         0.12 |       0.0062 |       0.0078 |          0.0010 |
|      25 |         100 |       00:00:15 |         0.11 |         0.12 |       0.0062 |       0.0078 |      1.0000e-04 |
|      26 |         104 |       00:00:15 |         0.11 |         0.13 |       0.0060 |       0.0079 |      1.0000e-04 |
